artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
black uhuru,uptown dub,1986,reggae,bounce like gunshot bounce smoke ounce blunt clown funky shit chicks wiggle chunky sure shoot powpow feel chestplate straight demonstrate miraculous heavyweight kick force frigging horse crowd wild chicks throw bras stage flash vaginas conjure fire hell rockstar quality form black hole live onstage murkules berkowitz killer flex internet practice iller good gunshot salute hood proof stand foot walk forget build buff chicks laugh matter eardrums eyeball splatter write bar antimatter manufacture style step bone shatter boomboom powpow galaktus wild style kill freak uptown downtown deluxe gut give fuck straight stack rappers nowadays sound softer tissue tryin relegate issue official type drug murkilizing horizon starship enterprising live long prosper holler chickenhead get gas lieutenant uhura get splishysplash keep funky human be dickheads sick flex undeniable great general bounce like bust shots get prop get funky like state sock feel take believe sorry care galaktus need rappers hollow weak spit swallow jokery smoke seed love deaf dumb brain publish boomboom powpow galaktus wild style kill freak uptown downtown deluxe gut give fuck straight stack stick booth gunshot salute weak perish flame blow brain think time change,185,0.000692521,0.2369607889753899,0.115053874,0.000692521,0.000692521,0.000692521,0.016118901,0.000692521,0.3807797373967298,0.000692521,0.1893957487912162,0.017754378,0.000692521,0.000692521,0.035626322,obscene,0.4857142857142857
slayer,postmortem,1986,rock,funeral hold depression hold death enter tomb corpse conceive tighten tourniquet neck sift away debris hat life cold touch death begin chill spine seek life perishment repeat word echo mind chant line blind witchery save extinction want reason live life bear oppress taste blood trickle casualty shadow fall lose grind fate feel draw near fatality reality await final sinful glare hold thoughts death skeletons mind commence tear sanity vessels brain carry death breath come forever share insanity wanna wave blood rush near pound wall lie turn sanity reach mind nonrising body grave show reality want death,96,0.000877193,0.6190263621240722,0.1262920315027542,0.000877193,0.000877193,0.000877193,0.081908839,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.000877193,0.05483028,0.000877193,violence,0.4857142857142857
firehose,brave captain,1986,pop,captain doubt ability lead lead doubt ability blank analogies lieutenant talk pertain interpretations problems problems doubt ability blank analogies enemy turn captain captain turn civilian lieutenant casualty lieutenant casualty enemy turn captain captain turn civilian lieutenant casualty lieutenant casualty doubt ability blank analogies doubt ability blank analogies,47,0.004048583,0.004048583,0.3314060511048158,0.004048583,0.004048583,0.004048583,0.004048583,0.2598733979942447,0.004048583,0.004048583,0.004048583,0.343943222,0.004048583,0.004048583,0.004048583,world/life,0.4857142857142857
chris ledoux,i believe in america,1986,country,country see hard time lord know deep debt comin depression divide playin selfish game hard time people believe america believe america nation proud strong believe america proud america know america gotta right wrong believe america long read paper listen news days look like leave good country perfect thank free gonna comeback believe america believe america nation proud strong believe america proud america know america gotta right wrong believe america long believe america believe america nation proud strong believe america proud america know america gotta right wrong believe america long,89,0.000822368,0.000822368,0.3069338943134144,0.1184178260691982,0.000822368,0.024955223,0.000822368,0.1746301038758037,0.084365506,0.000822368,0.069730825,0.000822368,0.1001077251039381,0.000822368,0.040521831,world/life,0.4857142857142857
yellowman,rambo,1986,reggae,zaytoven yeah gucci ziggy gucci home bling think strap think wrong goin forth ping pong tear head blow sell bale sell ringtone hood know number like jones yellowbone dance pink thong mink migo plug nigga pack go trap trailer strong backbone sell half ounces trailer home see friends turn foes cause paper go mama think sell soft like go minute self independent black own mama think sell soft like go minute self independent black own gucci mane menace menace grand spend dentist hold finish realest nigga live best true message critics fuck fuck bitch business buy bitch skrrt hold lyin buy bitch business wife millis drive lambo city yoom think rambo semi mama think sell soft like go minute self independent black own mama think sell soft like go minute self independent black own like home black own,138,0.000619195,0.064162017,0.000619195,0.000619195,0.012495234,0.083558647,0.044967664,0.079922375,0.4936095136250494,0.000619195,0.1438186653247804,0.000619195,0.000619195,0.000619195,0.070654739,obscene,0.4857142857142857
randy travis,on the other hand,1986,country,hand count reason stay hold close night long lover game play hand reason wrong hand golden band remind understand hand stay lovin reason hand arm feel passions think die look eye kiss lips felt alive hand girl somethin hand golden band remind understand hand stay lovin reason hand yeah reason hand,51,0.045350123,0.001031992,0.2763771571743238,0.050555468,0.021391509,0.001031992,0.367961482,0.001031992,0.035031477,0.067070866,0.001031992,0.001031992,0.001031992,0.083129657,0.001031992,romantic,0.4857142857142857
eurythmics,when tomorrow comes,1986,pop,underneath dreamlit eye shade sleep drive away moon pale outside breathe shift careless head untroubled chaos live night take dear know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come night lie arm wonder know look like baby fast asleep dangerous world shin brightly like million years feel small underneath universe know gonna need depend tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come tomorrow come till tomorrow come know gonna need depend tomorrow come till tomorrow come tomorrow come,100,0.2659643405394343,0.050515062,0.3951713288730881,0.000598086,0.000598086,0.000598086,0.057278119,0.000598086,0.000598086,0.000598086,0.000598086,0.182610977,0.000598086,0.000598086,0.000598086,world/life,0.4857142857142857
eddie money,calm before the storm,1986,country,whoa believe heaven knock hit listen tell stop start great talk listen heart like calm yeah like sunlight break cold warm write song write write call song somebody hold reach rebelshe appreciate things go like calm yeah like sunlight break cold warm write song wonder chatter sweets peace like moonlight tree get need write song write write call song want world know yeah right like calm yeah like sunlight break cold warm write song wonder chatter calm like sunlight break cold get warm write song write write call song,89,0.000692521,0.000692521,0.000692521,0.000692521,0.088162833,0.000692521,0.000692521,0.085361444,0.000692521,0.4380626505950723,0.000692521,0.043199622,0.039084634,0.120793071,0.018650246,music,0.4857142857142857
steve winwood,higher love,1986,pop,think higher heart hide star life waste time look inside heart look inside things look world fair walk blind fall bring higher bring higher bring higher higher think worlds turn hang face fear stand lyric commercial,36,0.001461988,0.001461988,0.2323416631289955,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.3514207637459946,0.001461988,0.3372585630828504,0.001461988,sadness,0.4857142857142857
eric johnson,emerald eyes,1986,blues,lonely begin think know dream fool say long go waste time everyday fool fool yeah emerald eye eye blue like hold breath fool fool time talk admit fool shouldn think need stop feel fool emerald eye eye blue like hold breath fool emerald eye eye blue like hold breath fool emerald eye emerald eye emerald eye fool,57,0.001052632,0.001052632,0.001052632,0.059231622,0.036821407,0.001052632,0.044394394,0.1166239516639507,0.001052632,0.07084142,0.001052632,0.001052632,0.001052632,0.5491405577490899,0.001052632,sadness,0.4857142857142857
ken boothe,call me,1986,reggae,addin subractin makin movies like actin action high like dabbin like dragon slidin like wagon stop crabbin captain actin killin scean team meek live dream chasin clout supreme weigh dope tripple beam goat curry happen hurry hair long real white coup pope dolla sense come gettin money fast fastest focus dream ballin like blowin smoke like steam captin team things tell pull string ring gram buy gram signd dot line couple grand gettin hand think shazam wish stickin plan band tens pitch hand stay jamz hang placks dats opps head leave dead happen trap hair long real white coup pope dolla sense come gettin money fast fastest vision like graph trap smoke leanin tank purple drink blow drow like vent booth stage chest chain designer clothe fukin hoe happen forth trap pocket lookin heat clap let happen,137,0.000785546,0.090127455,0.000785546,0.036633168,0.000785546,0.000785546,0.000785546,0.095632712,0.4792958089190411,0.000785546,0.1638775289785072,0.000785546,0.000785546,0.000785546,0.000785546,obscene,0.4857142857142857
dwight yoakam,miner's prayer,1986,country,whistle blow morning walk cold dark prayer dear savior time burden dear lord heaven soul neath cold dark grind grieve poor brother hear dear mother late night come tell lose life shoal burden dear lord heaven soul neath cold dark grind shame feel sorrow earth sweet children plow mule shovel burden dear lord heaven soul neath cold dark grind yeah dear lord heaven soul neath cold dark grind,68,0.000974659,0.3028186891069362,0.041332031,0.041168084,0.019574856,0.1203060877735321,0.1676532881134127,0.000974659,0.000974659,0.000974659,0.000974659,0.2202509863862089,0.076174729,0.000974659,0.000974659,violence,0.4857142857142857
stryper,calling on you,1986,rock,inside lonely place know face need life complete need help call explain grow stronger everyday company face rain bring life life complete need help call life complete help need life complete help call call call call call call call call call call call call,44,0.001349528,0.001349528,0.2942996500129293,0.001349528,0.097133316,0.090496578,0.001349528,0.001349528,0.001349528,0.4334547486572653,0.001349528,0.001349528,0.001349528,0.065722319,0.001349528,music,0.4857142857142857
talking heads,love for sale,1986,rock,bear house television guess grow fast forget cities night time hand leave drive real thing roll blender like color sale sale sale sale lipstick designer jeans video turn dial cash check bank limit time push button toast pop money gettin mix sale sale sale,44,0.002192982,0.002192983,0.002192983,0.1185355109304854,0.002192982,0.002192983,0.002192983,0.002192983,0.4752511852911392,0.002192982,0.3193262230664987,0.002192983,0.053992342,0.002192983,0.002192983,obscene,0.4857142857142857
